id_venda,id_produto,id_cliente,data,quantidade,preco
6837,7,27,2022-11-15,3,14.78
6838,8,29,2022-11-15,4,12.9
6839,9,14,2022-11-15,8,22.67
6840,10,23,2022-11-15,1,32.83
6841,1,5,2022-11-16,2,53.87
6842,2,26,2022-11-16,1,46.67
6843,3,27,2022-11-16,2,19.3
6844,4,19,2022-11-16,3,26.62
6845,5,19,2022-11-16,3,18.41
6846,6,28,2022-11-16,1,23.58
6847,7,17,2022-11-16,3,14.78
6848,8,29,2022-11-16,3,12.9
6849,9,23,2022-11-16,4,22.67
6850,10,9,2022-11-16,8,32.83
6851,1,23,2022-11-17,3,53.87
6852,2,4,2022-11-17,2,46.67
6853,3,17,2022-11-17,1,19.3
6854,4,4,2022-11-17,3,26.62
6855,5,6,2022-11-17,2,18.41
6856,6,3,2022-11-17,1,23.58
6857,7,29,2022-11-17,2,14.78
6858,8,20,2022-11-17,1,12.9
6859,9,4,2022-11-17,1,22.67
6860,10,19,2022-11-17,4,32.83
6861,1,29,2022-11-18,2,53.87
6862,2,8,2022-11-18,2,46.67
6863,3,29,2022-11-18,1,19.3
6864,4,1,2022-11-18,2,26.62
6865,5,27,2022-11-18,1,18.41
6866,6,19,2022-11-18,2,23.58
6867,7,22,2022-11-18,1,14.78
6868,8,12,2022-11-18,8,12.9
6869,9,13,2022-11-18,2,22.67
6870,10,5,2022-11-18,4,32.83
6871,1,30,2022-11-19,2,53.87
6872,2,24,2022-11-19,1,46.67
6873,3,16,2022-11-19,2,19.3
6874,4,18,2022-11-19,1,26.62
6875,5,25,2022-11-19,2,18.41
6876,6,15,2022-11-19,4,23.58
6877,7,13,2022-11-19,1,14.78
6878,8,23,2022-11-19,3,12.9
6879,9,17,2022-11-19,1,22.67
6880,10,9,2022-11-19,4,32.83
6881,1,14,2022-11-20,2,53.87
6882,2,20,2022-11-20,1,46.67
6883,3,10,2022-11-20,1,19.3
6884,4,3,2022-11-20,1,26.62
6885,5,5,2022-11-20,2,18.41
6886,6,26,2022-11-20,1,23.58
6887,7,11,2022-11-20,2,14.78
6888,8,21,2022-11-20,4,12.9
6889,9,1,2022-11-20,5,22.67
6890,10,29,2022-11-20,4,32.83
6891,1,8,2022-11-21,4,53.87
6892,2,21,2022-11-21,1,46.67
6893,3,11,2022-11-21,1,19.3
6894,4,13,2022-11-21,3,26.62
6895,5,2,2022-11-21,4,18.41
6896,6,13,2022-11-21,3,23.58
6897,7,3,2022-11-21,4,14.78
6898,8,4,2022-11-21,8,12.9
6899,9,25,2022-11-21,4,22.67
6900,10,12,2022-11-21,5,32.83
6901,1,15,2022-11-22,1,53.87
6902,2,3,2022-11-22,1,46.67
6903,3,23,2022-11-22,4,19.3
6904,4,26,2022-11-22,1,26.62
6905,5,11,2022-11-22,4,18.41
6906,6,6,2022-11-22,2,23.58
6907,7,23,2022-11-22,2,14.78
6908,8,15,2022-11-22,6,12.9
6909,9,9,2022-11-22,4,22.67
6910,10,14,2022-11-22,1,32.83
6911,1,26,2022-11-23,2,53.87
6912,2,7,2022-11-23,3,46.67
6913,3,30,2022-11-23,3,19.3
6914,4,14,2022-11-23,4,26.62
6915,5,27,2022-11-23,2,18.41
6916,6,4,2022-11-23,3,23.58
6917,7,20,2022-11-23,2,14.78
6918,8,4,2022-11-23,3,12.9
6919,9,25,2022-11-23,6,22.67
6920,10,8,2022-11-23,1,32.83
6921,1,19,2022-11-24,3,53.87
6922,2,30,2022-11-24,1,46.67
6923,3,2,2022-11-24,3,19.3
6924,4,26,2022-11-24,2,26.62
6925,5,12,2022-11-24,4,18.41
6926,6,15,2022-11-24,3,23.58
6927,7,21,2022-11-24,1,14.78
6928,8,11,2022-11-24,7,12.9
6929,9,14,2022-11-24,5,22.67
6930,10,29,2022-11-24,5,32.83
6931,1,13,2022-11-25,4,53.87
6932,2,9,2022-11-25,3,46.67
6933,3,6,2022-11-25,3,19.3
6934,4,26,2022-11-25,2,26.62
6935,5,23,2022-11-25,1,18.41
6936,6,6,2022-11-25,2,23.58
6937,7,8,2022-11-25,1,14.78
6938,8,16,2022-11-25,7,12.9
6939,9,4,2022-11-25,3,22.67
6940,10,10,2022-11-25,1,32.83
6941,1,27,2022-11-26,2,53.87
6942,2,1,2022-11-26,1,46.67
6943,3,22,2022-11-26,3,19.3
6944,4,4,2022-11-26,4,26.62
6945,5,7,2022-11-26,2,18.41
6946,6,24,2022-11-26,2,23.58
6947,7,19,2022-11-26,2,14.78
6948,8,9,2022-11-26,4,12.9
6949,9,1,2022-11-26,6,22.67
6950,10,23,2022-11-26,6,32.83
6951,1,27,2022-11-27,4,53.87
6952,2,16,2022-11-27,4,46.67
6953,3,20,2022-11-27,2,19.3
6954,4,26,2022-11-27,3,26.62
6955,5,15,2022-11-27,2,18.41
6956,6,24,2022-11-27,2,23.58
6957,7,22,2022-11-27,1,14.78
6958,8,29,2022-11-27,2,12.9
6959,9,5,2022-11-27,6,22.67
6960,10,28,2022-11-27,1,32.83
6961,1,28,2022-11-28,3,53.87
6962,2,1,2022-11-28,1,46.67
6963,3,24,2022-11-28,3,19.3
6964,4,2,2022-11-28,3,26.62
6965,5,4,2022-11-28,2,18.41
6966,6,26,2022-11-28,2,23.58
6967,7,8,2022-11-28,2,14.78
6968,8,28,2022-11-28,4,12.9
6969,9,10,2022-11-28,4,22.67
6970,10,16,2022-11-28,4,32.83
6971,1,8,2022-11-29,1,53.87
6972,2,11,2022-11-29,1,46.67
6973,3,29,2022-11-29,1,19.3
6974,4,24,2022-11-29,2,26.62
6975,5,3,2022-11-29,3,18.41
6976,6,27,2022-11-29,1,23.58
6977,7,15,2022-11-29,2,14.78
6978,8,5,2022-11-29,5,12.9
6979,9,10,2022-11-29,7,22.67
6980,10,23,2022-11-29,1,32.83
6981,1,16,2022-11-30,1,53.87
6982,2,17,2022-11-30,1,46.67
6983,3,12,2022-11-30,1,19.3
6984,4,28,2022-11-30,2,26.62
6985,5,28,2022-11-30,3,18.41
6986,6,28,2022-11-30,2,23.58
6987,7,10,2022-11-30,2,14.78
6988,8,17,2022-11-30,4,12.9
6989,9,21,2022-11-30,1,22.67
6990,10,4,2022-11-30,5,32.83
6991,1,14,2022-12-01,3,53.87
6992,2,4,2022-12-01,7,46.67
6993,3,14,2022-12-01,5,19.3
6994,4,23,2022-12-01,5,26.62
6995,5,29,2022-12-01,6,18.41
6996,6,17,2022-12-01,4,23.58
6997,7,21,2022-12-01,3,14.78
6998,8,9,2022-12-01,3,12.9
6999,9,20,2022-12-01,14,22.67
7000,10,4,2022-12-01,10,32.83
7001,1,5,2022-12-02,5,53.87
7002,2,10,2022-12-02,1,46.67
7003,3,25,2022-12-02,3,19.3
7004,4,3,2022-12-02,1,26.62
7005,5,10,2022-12-02,1,18.41
7006,6,23,2022-12-02,5,23.58
7007,7,9,2022-12-02,5,14.78
7008,8,8,2022-12-02,14,12.9
7009,9,30,2022-12-02,3,22.67
7010,10,16,2022-12-02,13,32.83
7011,1,14,2022-12-03,3,53.87
7012,2,20,2022-12-03,1,46.67
7013,3,25,2022-12-03,3,19.3
7014,4,6,2022-12-03,1,26.62
7015,5,21,2022-12-03,1,18.41
7016,6,1,2022-12-03,6,23.58
7017,7,16,2022-12-03,5,14.78
7018,8,4,2022-12-03,12,12.9
7019,9,25,2022-12-03,14,22.67
7020,10,18,2022-12-03,3,32.83
7021,1,27,2022-12-04,3,53.87
7022,2,24,2022-12-04,1,46.67
7023,3,18,2022-12-04,1,19.3
7024,4,26,2022-12-04,5,26.62
7025,5,7,2022-12-04,7,18.41
7026,6,1,2022-12-04,5,23.58
7027,7,2,2022-12-04,1,14.78
7028,8,24,2022-12-04,7,12.9
7029,9,11,2022-12-04,11,22.67
7030,10,19,2022-12-04,3,32.83
7031,1,4,2022-12-05,4,53.87
7032,2,30,2022-12-05,5,46.67
7033,3,21,2022-12-05,3,19.3
7034,4,25,2022-12-05,5,26.62
7035,5,26,2022-12-05,3,18.41
7036,6,23,2022-12-05,6,23.58
7037,7,19,2022-12-05,1,14.78
7038,8,5,2022-12-05,11,12.9
7039,9,25,2022-12-05,14,22.67
7040,10,11,2022-12-05,7,32.83
7041,1,3,2022-12-06,1,53.87
7042,2,8,2022-12-06,6,46.67
7043,3,4,2022-12-06,6,19.3
7044,4,23,2022-12-06,1,26.62
7045,5,4,2022-12-06,6,18.41
7046,6,2,2022-12-06,4,23.58
7047,7,4,2022-12-06,3,14.78
7048,8,9,2022-12-06,6,12.9
7049,9,25,2022-12-06,6,22.67
7050,10,9,2022-12-06,3,32.83
7051,1,6,2022-12-07,1,53.87
7052,2,11,2022-12-07,6,46.67
7053,3,15,2022-12-07,7,19.3
7054,4,22,2022-12-07,4,26.62
7055,5,14,2022-12-07,6,18.41
7056,6,25,2022-12-07,5,23.58
7057,7,11,2022-12-07,7,14.78
7058,8,16,2022-12-07,9,12.9
7059,9,4,2022-12-07,6,22.67
7060,10,14,2022-12-07,3,32.83
7061,1,17,2022-12-08,3,53.87
7062,2,14,2022-12-08,5,46.67
7063,3,30,2022-12-08,6,19.3
7064,4,22,2022-12-08,6,26.62
7065,5,21,2022-12-08,5,18.41
7066,6,16,2022-12-08,1,23.58
7067,7,9,2022-12-08,3,14.78
7068,8,18,2022-12-08,6,12.9
7069,9,12,2022-12-08,7,22.67
7070,10,5,2022-12-08,6,32.83
7071,1,24,2022-12-09,1,53.87
7072,2,7,2022-12-09,1,46.67
7073,3,30,2022-12-09,4,19.3
7074,4,10,2022-12-09,6,26.62
7075,5,6,2022-12-09,5,18.41
7076,6,28,2022-12-09,3,23.58
7077,7,25,2022-12-09,7,14.78
7078,8,25,2022-12-09,11,12.9
7079,9,24,2022-12-09,3,22.67
7080,10,24,2022-12-09,6,32.83
7081,1,29,2022-12-10,3,53.87
7082,2,25,2022-12-10,1,46.67
7083,3,10,2022-12-10,4,19.3
7084,4,4,2022-12-10,3,26.62
7085,5,13,2022-12-10,6,18.41
7086,6,19,2022-12-10,5,23.58
7087,7,27,2022-12-10,1,14.78
7088,8,14,2022-12-10,13,12.9
7089,9,15,2022-12-10,3,22.67
7090,10,1,2022-12-10,3,32.83
7091,1,27,2022-12-11,1,53.87
7092,2,13,2022-12-11,1,46.67
7093,3,13,2022-12-11,7,19.3
7094,4,30,2022-12-11,5,26.62
7095,5,29,2022-12-11,1,18.41
7096,6,26,2022-12-11,1,23.58
7097,7,18,2022-12-11,1,14.78
7098,8,5,2022-12-11,7,12.9
7099,9,24,2022-12-11,7,22.67
7100,10,3,2022-12-11,11,32.83
7101,1,21,2022-12-12,5,53.87
7102,2,20,2022-12-12,1,46.67
7103,3,21,2022-12-12,1,19.3
7104,4,13,2022-12-12,3,26.62
7105,5,6,2022-12-12,7,18.41
7106,6,23,2022-12-12,1,23.58
7107,7,8,2022-12-12,7,14.78
7108,8,26,2022-12-12,13,12.9
7109,9,13,2022-12-12,9,22.67
7110,10,18,2022-12-12,9,32.83
7111,1,22,2022-12-13,1,53.87
7112,2,16,2022-12-13,1,46.67
7113,3,28,2022-12-13,4,19.3
7114,4,29,2022-12-13,4,26.62
7115,5,10,2022-12-13,1,18.41
7116,6,19,2022-12-13,6,23.58
7117,7,2,2022-12-13,1,14.78
7118,8,5,2022-12-13,3,12.9
7119,9,27,2022-12-13,13,22.67
7120,10,21,2022-12-13,6,32.83
7121,1,27,2022-12-14,1,53.87
7122,2,19,2022-12-14,5,46.67
7123,3,18,2022-12-14,7,19.3
7124,4,30,2022-12-14,6,26.62
7125,5,13,2022-12-14,5,18.41
7126,6,20,2022-12-14,5,23.58
7127,7,5,2022-12-14,3,14.78
7128,8,13,2022-12-14,10,12.9
7129,9,18,2022-12-14,11,22.67
7130,10,10,2022-12-14,7,32.83
7131,1,26,2022-12-15,4,53.87
7132,2,1,2022-12-15,3,46.67
7133,3,18,2022-12-15,3,19.3
7134,4,15,2022-12-15,1,26.62
7135,5,18,2022-12-15,1,18.41
7136,6,19,2022-12-15,3,23.58
7137,7,26,2022-12-15,4,14.78
7138,8,19,2022-12-15,11,12.9
7139,9,23,2022-12-15,7,22.67
7140,10,4,2022-12-15,3,32.83
7141,1,4,2022-12-16,3,53.87
7142,2,16,2022-12-16,1,46.67
7143,3,13,2022-12-16,6,19.3
7144,4,13,2022-12-16,1,26.62
7145,5,9,2022-12-16,3,18.41
7146,6,19,2022-12-16,7,23.58
7147,7,16,2022-12-16,6,14.78
7148,8,4,2022-12-16,7,12.9
7149,9,5,2022-12-16,7,22.67
7150,10,11,2022-12-16,11,32.83
7151,1,29,2022-12-17,6,53.87
7152,2,2,2022-12-17,7,46.67
7153,3,13,2022-12-17,6,19.3
7154,4,15,2022-12-17,5,26.62
7155,5,1,2022-12-17,5,18.41
7156,6,24,2022-12-17,3,23.58
7157,7,11,2022-12-17,5,14.78
7158,8,10,2022-12-17,10,12.9
7159,9,1,2022-12-17,13,22.67
7160,10,28,2022-12-17,14,32.83
7161,1,3,2022-12-18,6,53.87
7162,2,5,2022-12-18,3,46.67
7163,3,22,2022-12-18,1,19.3
7164,4,19,2022-12-18,3,26.62
7165,5,4,2022-12-18,6,18.41
7166,6,1,2022-12-18,7,23.58
7167,7,2,2022-12-18,4,14.78
7168,8,24,2022-12-18,10,12.9
7169,9,7,2022-12-18,3,22.67
7170,10,16,2022-12-18,10,32.83
7171,1,7,2022-12-19,1,53.87
7172,2,2,2022-12-19,1,46.67
7173,3,26,2022-12-19,7,19.3
7174,4,29,2022-12-19,7,26.62
7175,5,25,2022-12-19,1,18.41
7176,6,3,2022-12-19,3,23.58
7177,7,8,2022-12-19,5,14.78
7178,8,13,2022-12-19,3,12.9
7179,9,5,2022-12-19,11,22.67
7180,10,4,2022-12-19,6,32.83
7181,1,17,2022-12-20,7,53.87
7182,2,6,2022-12-20,3,46.67
7183,3,26,2022-12-20,1,19.3
7184,4,5,2022-12-20,4,26.62
7185,5,22,2022-12-20,3,18.41
7186,6,26,2022-12-20,1,23.58
7187,7,5,2022-12-20,1,14.78
7188,8,21,2022-12-20,9,12.9
7189,9,10,2022-12-20,6,22.67
7190,10,25,2022-12-20,6,32.83
7191,1,16,2022-12-21,7,53.87
7192,2,5,2022-12-21,4,46.67
7193,3,29,2022-12-21,1,19.3
7194,4,22,2022-12-21,5,26.62
7195,5,12,2022-12-21,1,18.41
7196,6,30,2022-12-21,3,23.58
7197,7,8,2022-12-21,1,14.78
7198,8,17,2022-12-21,6,12.9
7199,9,19,2022-12-21,9,22.67
7200,10,5,2022-12-21,7,32.83
7201,1,4,2022-12-22,1,53.87
7202,2,30,2022-12-22,4,46.67
7203,3,15,2022-12-22,7,19.3
7204,4,20,2022-12-22,4,26.62
7205,5,29,2022-12-22,1,18.41
7206,6,10,2022-12-22,5,23.58
7207,7,23,2022-12-22,1,14.78
7208,8,10,2022-12-22,7,12.9
7209,9,30,2022-12-22,6,22.67
7210,10,1,2022-12-22,14,32.83
7211,1,3,2022-12-23,1,53.87
7212,2,29,2022-12-23,7,46.67
7213,3,13,2022-12-23,3,19.3
7214,4,21,2022-12-23,1,26.62
7215,5,29,2022-12-23,3,18.41
7216,6,6,2022-12-23,5,23.58
7217,7,25,2022-12-23,7,14.78
7218,8,26,2022-12-23,6,12.9
7219,9,21,2022-12-23,3,22.67
7220,10,14,2022-12-23,13,32.83
7221,1,27,2022-12-24,7,53.87
7222,2,26,2022-12-24,7,46.67
7223,3,14,2022-12-24,6,19.3
7224,4,29,2022-12-24,1,26.62
7225,5,9,2022-12-24,3,18.41
7226,6,11,2022-12-24,1,23.58
7227,7,29,2022-12-24,6,14.78
7228,8,7,2022-12-24,12,12.9
7229,9,8,2022-12-24,9,22.67
7230,10,28,2022-12-24,6,32.83
7231,1,3,2022-12-25,1,53.87
7232,2,12,2022-12-25,7,46.67
7233,3,12,2022-12-25,3,19.3
7234,4,22,2022-12-25,6,26.62
7235,5,30,2022-12-25,6,18.41
7236,6,24,2022-12-25,3,23.58
7237,7,7,2022-12-25,3,14.78
7238,8,10,2022-12-25,11,12.9
7239,9,23,2022-12-25,7,22.67
7240,10,23,2022-12-25,10,32.83
7241,1,26,2022-12-26,1,53.87
7242,2,2,2022-12-26,4,46.67
7243,3,23,2022-12-26,5,19.3
7244,4,15,2022-12-26,5,26.62
7245,5,5,2022-12-26,7,18.41
7246,6,13,2022-12-26,1,23.58
7247,7,11,2022-12-26,3,14.78
7248,8,16,2022-12-26,10,12.9
7249,9,21,2022-12-26,15,22.67
7250,10,24,2022-12-26,12,32.83
7251,1,1,2022-12-27,5,53.87
7252,2,9,2022-12-27,3,46.67
7253,3,14,2022-12-27,3,19.3
7254,4,28,2022-12-27,7,26.62
7255,5,26,2022-12-27,3,18.41
7256,6,28,2022-12-27,5,23.58
7257,7,27,2022-12-27,5,14.78
7258,8,20,2022-12-27,15,12.9
7259,9,14,2022-12-27,15,22.67
7260,10,19,2022-12-27,9,32.83
7261,1,21,2022-12-28,4,53.87
7262,2,21,2022-12-28,3,46.67
7263,3,16,2022-12-28,3,19.3
7264,4,30,2022-12-28,4,26.62
7265,5,10,2022-12-28,3,18.41
7266,6,18,2022-12-28,5,23.58
7267,7,4,2022-12-28,7,14.78
7268,8,3,2022-12-28,11,12.9
7269,9,10,2022-12-28,9,22.67
7270,10,14,2022-12-28,7,32.83
7271,1,30,2022-12-29,3,53.87
7272,2,21,2022-12-29,4,46.67
7273,3,4,2022-12-29,5,19.3
7274,4,24,2022-12-29,7,26.62
7275,5,15,2022-12-29,3,18.41
7276,6,12,2022-12-29,5,23.58
7277,7,10,2022-12-29,4,14.78
7278,8,24,2022-12-29,6,12.9
7279,9,17,2022-12-29,7,22.67
7280,10,25,2022-12-29,6,32.83
7281,1,17,2022-12-30,3,53.87
7282,2,7,2022-12-30,7,46.67
7283,3,26,2022-12-30,6,19.3
7284,4,10,2022-12-30,1,26.62
7285,5,25,2022-12-30,3,18.41
7286,6,7,2022-12-30,1,23.58
7287,7,10,2022-12-30,6,14.78
7288,8,22,2022-12-30,3,12.9
7289,9,20,2022-12-30,12,22.67
7290,10,25,2022-12-30,9,32.83
7291,1,24,2022-12-31,1,53.87
7292,2,5,2022-12-31,5,46.67
7293,3,22,2022-12-31,1,19.3
7294,4,26,2022-12-31,1,26.62
7295,5,16,2022-12-31,1,18.41
7296,6,28,2022-12-31,3,23.58
7297,7,14,2022-12-31,3,14.78
7298,8,5,2022-12-31,12,12.9
7299,9,22,2022-12-31,3,22.67
7300,10,4,2022-12-31,14,32.83
7301,1,27,2023-01-01,2,55.49
7302,2,10,2023-01-01,1,47.98
7303,3,21,2023-01-01,1,19.98
7304,4,15,2023-01-01,2,27.32
7305,5,7,2023-01-01,2,18.9
7306,6,27,2023-01-01,1,24.2
7307,7,9,2023-01-01,1,15.23
7308,8,29,2023-01-01,2,13.29
7309,9,27,2023-01-01,3,23.44
7310,10,1,2023-01-01,5,33.73
7311,1,4,2023-01-02,1,55.49
7312,2,9,2023-01-02,1,47.98
7313,3,23,2023-01-02,1,19.98
7314,4,27,2023-01-02,2,27.32
7315,5,14,2023-01-02,1,18.9
7316,6,18,2023-01-02,1,24.2
7317,7,5,2023-01-02,2,15.23
7318,8,5,2023-01-02,1,13.29
7319,9,13,2023-01-02,2,23.44
7320,10,4,2023-01-02,2,33.73
7321,1,18,2023-01-03,2,55.49
7322,2,9,2023-01-03,2,47.98
7323,3,3,2023-01-03,1,19.98
7324,4,14,2023-01-03,1,27.32
7325,5,13,2023-01-03,1,18.9
7326,6,23,2023-01-03,1,24.2
7327,7,5,2023-01-03,1,15.23
7328,8,20,2023-01-03,1,13.29
7329,9,28,2023-01-03,1,23.44
7330,10,29,2023-01-03,5,33.73
7331,1,9,2023-01-04,2,55.49
7332,2,29,2023-01-04,1,47.98
7333,3,5,2023-01-04,1,19.98
7334,4,24,2023-01-04,1,27.32
7335,5,21,2023-01-04,1,18.9
7336,6,22,2023-01-04,2,24.2
7337,7,27,2023-01-04,1,15.23
7338,8,14,2023-01-04,2,13.29
7339,9,24,2023-01-04,2,23.44
7340,10,19,2023-01-04,1,33.73
7341,1,30,2023-01-05,1,55.49
7342,2,27,2023-01-05,1,47.98
7343,3,30,2023-01-05,1,19.98
7344,4,15,2023-01-05,1,27.32
7345,5,25,2023-01-05,1,18.9
7346,6,23,2023-01-05,2,24.2
7347,7,12,2023-01-05,1,15.23
7348,8,24,2023-01-05,5,13.29
7349,9,9,2023-01-05,4,23.44
7350,10,26,2023-01-05,5,33.73
7351,1,16,2023-01-06,1,55.49
7352,2,10,2023-01-06,1,47.98
7353,3,11,2023-01-06,1,19.98
7354,4,7,2023-01-06,2,27.32
7355,5,1,2023-01-06,1,18.9
7356,6,16,2023-01-06,1,24.2
7357,7,30,2023-01-06,1,15.23
7358,8,18,2023-01-06,4,13.29
7359,9,29,2023-01-06,3,23.44
7360,10,22,2023-01-06,1,33.73
7361,1,30,2023-01-07,1,55.49
7362,2,1,2023-01-07,1,47.98
7363,3,26,2023-01-07,2,19.98
7364,4,20,2023-01-07,1,27.32
7365,5,10,2023-01-07,1,18.9
7366,6,24,2023-01-07,1,24.2
7367,7,28,2023-01-07,1,15.23
7368,8,8,2023-01-07,4,13.29
7369,9,2,2023-01-07,3,23.44
7370,10,14,2023-01-07,1,33.73
7371,1,4,2023-01-08,1,55.49
7372,2,9,2023-01-08,2,47.98
7373,3,13,2023-01-08,1,19.98
7374,4,27,2023-01-08,1,27.32
7375,5,1,2023-01-08,2,18.9
7376,6,20,2023-01-08,1,24.2
7377,7,10,2023-01-08,2,15.23
7378,8,6,2023-01-08,1,13.29
7379,9,7,2023-01-08,3,23.44
7380,10,7,2023-01-08,3,33.73
7381,1,29,2023-01-09,1,55.49
7382,2,15,2023-01-09,1,47.98
7383,3,5,2023-01-09,1,19.98
7384,4,14,2023-01-09,1,27.32
7385,5,28,2023-01-09,1,18.9
7386,6,24,2023-01-09,2,24.2
7387,7,2,2023-01-09,2,15.23
7388,8,5,2023-01-09,2,13.29
7389,9,6,2023-01-09,4,23.44
7390,10,29,2023-01-09,2,33.73
7391,1,20,2023-01-10,2,55.49
7392,2,10,2023-01-10,1,47.98
7393,3,25,2023-01-10,1,19.98
7394,4,13,2023-01-10,2,27.32
7395,5,14,2023-01-10,1,18.9
7396,6,14,2023-01-10,1,24.2
7397,7,9,2023-01-10,1,15.23
7398,8,19,2023-01-10,1,13.29
7399,9,24,2023-01-10,4,23.44
7400,10,8,2023-01-10,4,33.73
7401,1,19,2023-01-11,1,55.49
7402,2,23,2023-01-11,2,47.98
7403,3,21,2023-01-11,1,19.98
7404,4,13,2023-01-11,2,27.32
7405,5,30,2023-01-11,1,18.9
7406,6,17,2023-01-11,2,24.2
7407,7,21,2023-01-11,2,15.23
7408,8,12,2023-01-11,1,13.29
7409,9,16,2023-01-11,1,23.44
7410,10,11,2023-01-11,3,33.73
7411,1,7,2023-01-12,1,55.49
7412,2,7,2023-01-12,1,47.98
7413,3,28,2023-01-12,1,19.98
7414,4,1,2023-01-12,1,27.32
7415,5,27,2023-01-12,1,18.9
7416,6,26,2023-01-12,1,24.2
7417,7,16,2023-01-12,2,15.23
7418,8,12,2023-01-12,1,13.29
7419,9,17,2023-01-12,1,23.44
7420,10,13,2023-01-12,4,33.73
7421,1,24,2023-01-13,1,55.49
7422,2,7,2023-01-13,2,47.98
7423,3,5,2023-01-13,2,19.98
7424,4,17,2023-01-13,1,27.32
7425,5,1,2023-01-13,1,18.9
7426,6,30,2023-01-13,1,24.2
7427,7,11,2023-01-13,1,15.23
7428,8,5,2023-01-13,4,13.29
7429,9,9,2023-01-13,3,23.44
7430,10,10,2023-01-13,1,33.73
7431,1,17,2023-01-14,1,55.49
7432,2,26,2023-01-14,1,47.98
7433,3,10,2023-01-14,1,19.98
7434,4,26,2023-01-14,1,27.32
7435,5,6,2023-01-14,2,18.9
7436,6,17,2023-01-14,1,24.2
7437,7,14,2023-01-14,1,15.23
7438,8,24,2023-01-14,2,13.29
7439,9,13,2023-01-14,2,23.44
7440,10,20,2023-01-14,3,33.73
7441,1,30,2023-01-15,1,55.49
7442,2,13,2023-01-15,1,47.98
7443,3,28,2023-01-15,1,19.98
7444,4,14,2023-01-15,1,27.32
7445,5,7,2023-01-15,2,18.9
7446,6,2,2023-01-15,1,24.2
7447,7,14,2023-01-15,2,15.23
7448,8,2,2023-01-15,1,13.29
7449,9,24,2023-01-15,4,23.44
7450,10,8,2023-01-15,2,33.73
7451,1,2,2023-01-16,1,55.49
7452,2,3,2023-01-16,2,47.98
7453,3,10,2023-01-16,1,19.98
7454,4,15,2023-01-16,1,27.32
7455,5,23,2023-01-16,2,18.9
7456,6,7,2023-01-16,2,24.2
7457,7,7,2023-01-16,1,15.23
7458,8,22,2023-01-16,5,13.29
7459,9,26,2023-01-16,4,23.44
7460,10,20,2023-01-16,4,33.73
7461,1,20,2023-01-17,1,55.49
7462,2,16,2023-01-17,1,47.98
7463,3,2,2023-01-17,2,19.98
7464,4,1,2023-01-17,1,27.32
7465,5,13,2023-01-17,1,18.9
7466,6,10,2023-01-17,2,24.2
7467,7,28,2023-01-17,1,15.23
7468,8,28,2023-01-17,5,13.29
7469,9,15,2023-01-17,1,23.44
7470,10,14,2023-01-17,1,33.73
7471,1,22,2023-01-18,1,55.49
7472,2,11,2023-01-18,1,47.98
7473,3,6,2023-01-18,1,19.98
7474,4,17,2023-01-18,1,27.32
7475,5,2,2023-01-18,1,18.9
7476,6,12,2023-01-18,1,24.2
7477,7,12,2023-01-18,1,15.23
7478,8,17,2023-01-18,3,13.29
7479,9,14,2023-01-18,3,23.44
7480,10,27,2023-01-18,3,33.73
7481,1,20,2023-01-19,1,55.49
7482,2,4,2023-01-19,1,47.98
7483,3,6,2023-01-19,2,19.98
7484,4,18,2023-01-19,2,27.32
7485,5,17,2023-01-19,1,18.9
7486,6,12,2023-01-19,2,24.2
7487,7,28,2023-01-19,1,15.23
7488,8,22,2023-01-19,2,13.29
7489,9,26,2023-01-19,1,23.44
7490,10,1,2023-01-19,4,33.73
7491,1,16,2023-01-20,2,55.49
7492,2,3,2023-01-20,1,47.98
7493,3,28,2023-01-20,1,19.98
7494,4,6,2023-01-20,1,27.32
7495,5,20,2023-01-20,1,18.9
7496,6,2,2023-01-20,1,24.2
7497,7,10,2023-01-20,2,15.23
7498,8,20,2023-01-20,4,13.29
7499,9,24,2023-01-20,2,23.44
7500,10,1,2023-01-20,3,33.73
7501,1,28,2023-01-21,2,55.49
7502,2,20,2023-01-21,1,47.98
7503,3,25,2023-01-21,2,19.98
7504,4,21,2023-01-21,2,27.32
7505,5,10,2023-01-21,1,18.9
7506,6,19,2023-01-21,2,24.2
7507,7,21,2023-01-21,2,15.23
7508,8,6,2023-01-21,2,13.29
7509,9,23,2023-01-21,4,23.44
7510,10,22,2023-01-21,1,33.73
7511,1,19,2023-01-22,1,55.49
7512,2,16,2023-01-22,2,47.98
7513,3,30,2023-01-22,1,19.98
7514,4,2,2023-01-22,1,27.32
7515,5,11,2023-01-22,1,18.9
7516,6,1,2023-01-22,1,24.2
7517,7,23,2023-01-22,1,15.23
7518,8,7,2023-01-22,1,13.29
7519,9,8,2023-01-22,4,23.44
7520,10,18,2023-01-22,5,33.73
7521,1,19,2023-01-23,1,55.49
7522,2,21,2023-01-23,1,47.98
7523,3,11,2023-01-23,1,19.98
7524,4,12,2023-01-23,1,27.32
7525,5,11,2023-01-23,2,18.9
7526,6,6,2023-01-23,1,24.2
7527,7,15,2023-01-23,1,15.23
7528,8,16,2023-01-23,3,13.29
7529,9,27,2023-01-23,5,23.44
7530,10,4,2023-01-23,3,33.73
7531,1,30,2023-01-24,1,55.49
7532,2,26,2023-01-24,2,47.98
7533,3,9,2023-01-24,2,19.98
7534,4,17,2023-01-24,2,27.32
